air_temperature,sea_surface_temperature
2.689033111,2.98755102
2.843013744,2.984
2.948839766,2.982
2.974705592,2.98
2.976968274,2.985968992
2.982587908,2.989844961
2.996384074,2.994
3.034878822,3.006763862
3.093654812,3.026666667
3.145572855,3.081101928
3.171571174,3.104235376
3.199665435,3.110935601
3.253441863,3.087134986
3.280745607,3.056100121
3.279823525,3.013936278
3.241527994,2.934150665
3.256649739,2.888666667
3.284730975,2.9
3.304336825,2.943300915
3.323048278,2.969380891
3.354445826,2.984664804
3.389889973,2.992216205
3.422044548,3.002523277
3.439247971,3.014776536
3.460462906,3.01
3.444332752,3.000736138
3.482729456,2.99704579
3.518684555,3.02109672
3.567713927,3.047141527
3.610396479,3.074441341
3.629605416,3.092898614
3.67378349,3.111428571
3.7035023,3.13
3.713055767,3.138992325
3.733292202,3.146111111
3.791292428,3.164978632
3.743512597,3.165
3.732109647,3.154488363
3.743788356,3.149310345
3.698805298,3.135150685
3.760891352,3.124753879
3.758163327,3.115
3.735281678,3.112331023
3.755458507,3.111
3.815087575,3.115
3.82278734,3.112598528
3.835183554,3.1
3.847081232,3.083333333
3.833866238,3.07
3.8230238,3.058604207
3.829034345,3.038333333
3.86361949,3.026075502
3.875276117,3.026395793
3.903607114,3.051727023
3.846327382,3.073921713
3.8915303,3.096071429
3.936885966,3.122857143
3.930211671,3.145462503
3.87395461,3.167431876
3.96170661,3.19368513
3.953623018,3.21
3.947931278,3.21
3.888718994,3.205
3.900868402,3.193662965
3.972436818,3.1765
3.937272844,3.155313422
4.001961873,3.127905684
3.849540932,3.0995
3.785008942,3.0775
3.728858553,3.07290154
3.767515498,3.05883843
3.745590584,3.044145898
3.790563008,3.032614476
3.715004228,3.034285714
3.572955626,3.045
3.442871836,3.054206527
3.419554379,3.06
3.396956942,3.05459024
3.523419746,3.05
3.47557483,3.048376997
3.356401349,3.043546326
3.189497864,2.989770364
3.134968391,2.972635934
3.029069062,2.977327366
3.062524936,3.014202773
3.201047502,3.059228787
3.336577313,3.110143935
3.446084266,3.1675
3.48586133,3.198
3.443750351,3.230833333
3.988178839,3.489306899
3.930304285,3.53169582
4.073306897,3.554962454
4.436804735,3.734878683
4.434903526,3.761616605
4.139202135,3.44591195
4.006729641,3.414107713
3.898546571,3.387584665
3.871855501,3.362321429
3.911879176,3.341395793
3.935976504,3.327465575
3.875771743,3.313614476
3.859770871,3.303333333
3.84803113,3.3
3.786179081,3.3
3.763799872,3.291041667
3.750834189,3.276875
3.736020882,3.255
3.701472108,3.249834084
3.654333938,3.240240613
3.646507722,3.2465
3.652400332,3.258652402
3.55964226,3.267283883
3.358890642,3.263666667
3.372638312,3.263456394
3.44142862,3.27
3.389382428,3.28587083
3.363781633,3.298549577
3.328143875,3.31
3.304306158,3.31276008
3.228684407,3.319161604
2.50590338,3.319720535
2.540542958,3.32
2.633672543,3.313892287
2.751135655,3.303938231
2.699313387,3.291364476
2.611859957,3.277321429
2.578379927,3.264020826
2.530247227,3.25734748
2.497996164,3.256666667
2.509180085,3.26
2.424117036,3.262401472
2.342531658,3.26625
2.287299259,3.269261448
2.231077219,3.263807238
2.142668653,3.263413538
2.04170146,3.258573947
1.899129951,3.255
1.82580024,3.250710273
1.739762442,3.245
1.69091531,3.23312917
1.661987913,3.227868069
1.665722753,3.22042513
1.686668189,3.213547158
1.550512037,3.20875
1.513595666,3.20033035
1.4152626,3.193073254
1.328765161,3.184486138
1.233926507,3.17042513
1.113828317,3.162371823
1.064312273,3.16
0.993135014,3.16
0.952965265,3.16
0.935038085,3.165
0.918672717,3.165
0.865919892,3.168935415
0.798261704,3.172857143
0.782385904,3.165
0.699801012,3.162331023
0.568819128,3.16
0.557212813,3.164
0.59159816,3.16125
0.634448943,3.167947214
0.649053422,3.175640274
0.781150945,3.19212917
1.027730906,3.219714286
1.193021345,3.25
1.345879422,3.254
1.513495263,3.250659656
1.678028139,3.251666667
1.750368069,3.263136278
1.764580121,3.27
1.777642655,3.267113135
1.759767253,3.257614476
1.710669895,3.248333333
1.591938224,3.245
1.538338137,3.239000715
1.508629819,3.235555556
1.485078802,3.235
1.355931061,3.20615
1.306476954,3.205
1.325284913,3.197
1.274451309,3.17962917
1.369719387,3.166005421
1.398570666,3.152294995
1.467742111,3.137916667
1.472605178,3.127670546
1.368348166,3.115
1.245676364,3.09089209
1.191849303,3.061514771
1.266474627,3.042573853
1.355761077,3.046763432
1.334450839,3.0575
1.291093195,3.065660699
1.234346967,3.065933004
1.159102611,3.065
1.050802715,3.05795421
0.98837773,3.039376939
0.909260399,3.015
0.780190866,3.015148785
0.63410969,3.015211449
0.559816839,3.020151515
0.517080054,3.028272727
0.390022456,3.028788806
0.196680807,3.030868996
0.050363047,3.047636364
-0.088271157,3.059357147
-0.142906925,3.060545455
-0.19632452,3.052
-0.305922486,3.050609925
-0.39813592,3.050627551
-0.388211207,3.050046704
-0.390146562,3.052103896
-0.391040251,3.060478436
-0.386099658,3.064095687
-0.444840269,3.065
-0.433813685,3.068269795
-0.427402689,3.078782457
-0.309963807,3.0925
-0.281839633,3.102
-0.191029656,3.105
-0.067533578,3.102857143
0.190958178,3.096547988
0.325263233,3.093836317
0.505876646,3.091222937
0.549969538,3.087285714
0.625351689,3.081428571
0.671516474,3.082125335
0.643038946,3.084425067
0.719240271,3.085738552
0.88021763,3.095181937
1.137813205,3.106586462
1.262570462,3.112259387
1.456409861,3.1275
1.725884998,3.144867169
1.950191629,3.163647151
2.125508712,3.184710692
2.361771011,3.205833333
2.502384922,3.22783035
2.698146924,3.245273824
2.864583148,3.260714286
3.017126625,3.268571429
3.076119785,3.27
3.125632322,3.27
3.022172404,3.27
2.884720071,3.255462503
2.767458289,3.242521282
2.781417527,3.236998917
2.815077381,3.230197055
2.951216369,3.22
2.774895813,3.215
2.610411254,3.2123
2.757750382,3.21
2.873420131,3.21
2.606251152,3.21
2.473293058,3.201428571
2.493710247,3.184285714
2.530450635,3.186289308
2.396437327,3.19
2.169309425,3.182
2.055024138,3.18
1.932346657,3.175736138
1.90410524,3.171666667
1.865340132,3.178333333
1.82367724,3.18
1.722586607,3.18
1.600258956,3.18
1.395454116,3.176915629
1.272620624,3.171383126
1.228997996,3.17
1.141114675,3.168
1.083085729,3.164
0.995710955,3.16
0.933083756,3.15
0.865198541,3.15
0.816376845,3.15
0.742210951,3.15
0.679442025,3.155
0.637534871,3.157421384
0.58125947,3.170105121
0.57878854,3.173844762
0.554501275,3.162578616
0.534025462,3.17
0.527696043,3.168522895
0.503650813,3.155947809
0.462300719,3.145
0.357161819,3.145
0.401282935,3.137
0.476862859,3.144452012
0.595082111,3.159
0.709330808,3.181913745
0.798272854,3.213230769
0.903148576,3.244972009
0.951104551,3.280197175
1.109878991,3.31619195
1.287844396,3.340589598
1.437975127,3.3525
1.562369678,3.345183304
1.58554523,3.328522895
1.665953936,3.318614476
1.775675682,3.298701889
1.841858996,3.293705892
1.848178698,3.28852946
1.928341486,3.285
1.963055822,3.271527013
2.000399329,3.265833333
2.033978299,3.269503855
2.141304518,3.276424587
2.241383011,3.28204244
2.290876173,3.286809409
2.458839729,3.299985451
2.652279288,3.31323928
2.706091215,3.320486129
2.736860834,3.33139362
2.754552051,3.343900511
2.754486137,3.355399726
2.773813668,3.367857143
2.70540744,3.363283917
2.710305516,3.36
2.676604049,3.356451255
2.760345217,3.350454545
2.777511692,3.34538961
2.748537732,3.335714286
2.723819337,3.35
2.696051991,3.346915629
2.719652788,3.33566884
2.769664849,3.333849955
2.800087767,3.337113484
2.789750078,3.344762439
2.760810071,3.353679046
2.726814013,3.36
2.642119958,3.36
2.5883317,3.359202773
2.223666381,3.357156573
2.150483252,3.352342781
1.901935107,3.346855346
1.850356109,3.331804791
1.843799566,3.325
1.821363862,3.320833333
1.673360572,3.329615385
1.748210505,3.328076923
1.677844781,3.325941142
1.64977883,3.321593823
1.55410593,3.315288445
1.483169658,3.31
1.499945718,3.3045
1.531646354,3.3
1.504872528,3.296360346
1.459042977,3.29
1.220693491,3.283342781
1.150601536,3.279166667
1.169497612,3.275833333
1.171148046,3.27
1.3378322,3.27
1.337324497,3.27
1.26579547,3.27047619
1.200025784,3.273333333
1.478574995,3.279166667
1.608370105,3.28
1.249428785,3.283333333
1.499899406,3.299447467
1.66586649,3.309375
1.464333779,3.306875
1.525306,3.295144977
1.573226932,3.2625
1.362306983,3.191006198
1.472691644,3.123850736
1.512146049,3.052083333
1.577107935,2.969423077
1.63529757,2.884375
1.70876804,2.727342781
1.61170312,2.692172635
1.73865289,2.689
1.664998523,2.704014373
1.658161646,2.715884398
1.553867606,2.745
2.645059706,3.043431138
2.600967093,2.962406177
2.580468394,2.835209632
2.521216117,2.711441579
2.547145839,2.62
2.563895427,2.6055
2.612687703,2.61783126
2.547413887,2.740952381
2.500660728,2.805336357
2.392846081,2.8482
2.703701383,2.899133333
2.666502883,2.948714438
2.540899938,2.982724154
2.584484011,3.011536893
2.526561929,3.032116233
2.436080323,3.037166767
2.093324751,2.973149055
2.028312202,2.942852316
2.004683537,2.908429061
1.919797265,2.83
1.882861397,2.78
1.720671869,2.693571429
1.691262172,2.662283641
1.65694625,2.642414153
1.586224216,2.631944444
1.088546045,2.630140127
0.801447723,2.641785714
0.946335566,2.654
1.060328557,2.679260656
1.061789884,2.719630328
1.205522399,2.76
1.224488207,2.796901207
0.80346245,2.823550402
0.518363491,2.823190591
0.774871584,2.812234638
0.926434587,2.854143347
0.919903415,2.874867496
0.913074249,2.885
0.851109275,2.878809524
0.802506682,2.873063267
0.882839169,2.865
0.678505609,2.862777778
0.435745866,2.860555556
0.487566139,2.857040467
0.315665853,2.859408093
0.331288832,2.848436881
0.434314063,2.8275
0.355622115,2.806388889
0.348696869,2.783330612
0.433471583,2.757474835
0.557557661,2.744277362
0.643095196,2.735
0.743846423,2.740524426
1.127102465,2.721666499
1.384751162,2.70217684
1.770510446,2.704722323
2.305940038,2.754583333
2.547842238,2.809872671
2.671613289,2.838444646
3.003588175,3.160471656
3.055002159,3.173067533
3.109683355,3.212613507
3.140874284,3.23783126
3.096255281,3.251801731
3.011735187,3.236785714
3.086211563,3.227177812
2.931692799,3.236068262
2.900461133,3.252873602
2.892420659,3.237231939
2.858275079,3.202998921
2.837233511,3.164583333
2.84342487,3.1375
2.765782711,3.1225
2.671751944,3.105
2.291225371,3.0665
2.155784533,3.0525
2.33403613,3.0285
2.337549532,2.995
2.003164167,2.9925
1.886509505,2.99
2.017107195,2.995
2.075093315,2.997
2.093138053,2.999
2.22705869,3.015277677
2.382458365,3.0375
2.342169388,3.0595
2.008740882,3.072239944
2.012301941,3.062823387
2.036609958,3.080787558
2.205484016,3.1075
2.036954318,3.135277778
1.801292116,3.172959334
1.691230694,3.181
1.694576257,3.161947166
1.703393421,3.1526166
1.629403086,3.14252332
1.663046244,3.136850945
1.718119001,3.131134576
1.965613431,3.12
2.061398927,3.113385556
2.252056122,3.086666667
2.430545235,3.077596221
2.589799766,3.076409174
2.782649436,3.082416977
2.88183491,3.088983395
2.924485176,3.09
2.994703784,3.09
3.000344852,3.099675054
3.057887545,3.11
3.182980753,3.1315
3.296164032,3.1775
3.290107823,3.223088281
3.303415399,3.213852968
3.380242413,3.201319546
3.423565013,3.200732878
3.450986163,3.210142857
3.476510767,3.220314438
3.511137037,3.235
3.547637592,3.2485
3.612310415,3.262552834
3.708264058,3.283451158
3.745100895,3.293333333
3.770931075,3.29505914
3.772029108,3.311910402
3.798764527,3.33225
3.77879406,3.338850945
3.782607971,3.329747692
3.848172294,3.321640525
3.919492738,3.315625
3.905997366,3.310059352
3.962215127,3.30986008
4.015431292,3.319685562
4.024387098,3.329022501
4.048071203,3.326462701
4.050371187,3.326936733
4.068915029,3.329285714
4.057360002,3.323571429
4.021417633,3.31391732
3.975319919,3.3
4.124423104,3.3
4.192624032,3.3
4.185365948,3.3
4.202156524,3.3
4.277265104,3.3
4.425835085,3.3
4.403255335,3.3
4.481275289,3.3
4.566437778,3.3
4.557220636,3.3
4.572589392,3.3
4.45620659,3.297360346
4.287647381,3.29125
4.369941549,3.284842781
4.180729642,3.28
4.334673582,3.28
4.38580136,3.274909033
4.349471393,3.27
4.322705445,3.266666667
4.453932443,3.274043387
4.510185565,3.283313844
4.491360428,3.312490255
4.507977607,3.342971656
4.383352351,3.312397397
4.321477498,3.287243807
4.288942425,3.283149055
4.437991404,3.291666667
4.452998399,3.308333333
4.38286064,3.323298111
4.334718077,3.33
4.384457312,3.328125
4.220342284,3.325625
4.270635578,3.315
4.168839452,3.307
4.074045625,3.302
3.999812223,3.2995
3.812521167,3.2975
4.062256926,3.293
4.10769855,3.29042528
4.182869078,3.292458489
4.318537405,3.297640753
4.321314729,3.302277677
4.360206053,3.311428571
4.308308537,3.32
4.347337138,3.346409644
4.36866671,3.370833333
3.972568057,3.375596221
3.957011353,3.379312238
3.785945724,3.403417923
3.906644621,3.445396753
4.216280114,3.498031898
4.315262783,3.530159492
4.255684956,3.555383354
4.532943572,3.585714286
4.584858222,3.617142857
4.431225929,3.648929074
4.477978209,3.72872285
4.52641087,3.7235
4.545148343,3.679546173
4.58812133,3.628571429
4.525143466,3.634857143
4.403677903,3.571143107
4.150713851,3.518528092
4.194068304,3.589583333
4.44901803,3.614546173
4.493810017,3.624946561
4.547460932,3.625
4.531281071,3.610184278
4.561725521,3.613850918
4.605241223,3.622313506
4.841844123,3.634317124
4.606060973,3.65938899
4.583769773,3.668333333
4.649283969,3.6725
4.765548367,3.685
5.006513199,3.735
5.115888239,3.740552834
4.964800997,3.745716724
4.959055611,3.745238908
4.881023045,3.741850945
4.796241448,3.739388103
5.453969853,3.736462701
5.35781089,3.728063267
4.8533658,3.720728835
4.877649899,3.711666667
4.988802493,3.704350945
5.22200969,3.696935067
5.306744685,3.692541511
5.484215476,3.689763026
5.334585869,3.689555354
5.324490356,3.69
4.894567681,3.69
5.218979965,3.699462815
5.295310127,3.713850804
4.874853354,3.728559029
4.672691253,3.745
4.741087093,3.74047619
4.677732734,3.73
4.704900941,3.68592688
4.99023813,3.633379973
4.97733237,3.591754724
4.963043636,3.574246386
5.072388254,3.621214498
5.281632241,3.662192058
5.003687089,3.679441385
4.709262383,3.68
4.93931659,3.678799039
5.122099815,3.675
5.357935544,3.675
5.351057118,3.677433748
5.246566787,3.68
4.973280114,3.693333333
5.030947045,3.708647771
5.126364923,3.731111897
5.108967964,3.736037299
5.127381825,3.7395
5.089687791,3.737360346
5.03607211,3.732
5.062390487,3.731936733
5.238384642,3.738349736
5.380890742,3.752708333
5.259570098,3.764212442
5.193432353,3.771372617
5.146912095,3.7775
4.912830188,3.786847019
4.729105178,3.809280238
4.548118099,3.824375
4.532268684,3.836778694
4.61115663,3.834101058
4.589998708,3.795
4.60168158,3.751936733
4.693268697,3.720864921
4.456166583,3.713571429
4.510963295,3.735690591
4.612700488,3.737567815
4.620887474,3.738103734
4.590302376,3.756809409
4.681445652,3.855898942
4.737980908,3.924444444
4.645558721,3.956388889
4.473049247,3.949283267
4.343664647,3.857856653
4.547574662,3.851798158
4.416236447,3.887819288
4.521953204,3.933333333
4.494406518,3.9585
4.480737101,3.975
4.678282705,4.015
4.603642755,4.015
4.592092428,4.013888889
4.62953577,4.006587302
4.508428329,3.998799039
4.607274267,3.992360346
4.479220408,3.9845
4.458118471,3.975089715
4.474102183,3.961777677
4.324027383,3.955
4.178717909,3.949299039
4.133168116,3.938301746
4.278831381,3.930833333
4.261812187,3.921596221
4.093369382,3.795296507
3.934038839,3.662383063
3.760169537,3.571809409
3.555796809,3.5765
3.500975889,3.565833333
3.567947036,3.540259199
3.470061309,3.524552008
3.066669704,3.475
3.050459065,3.412794235
2.882577224,3.362180712
2.773773622,3.3835
2.646596811,3.476177397
2.547494934,3.596452278
2.537745754,3.688550547
2.363666031,3.793341498
2.127080559,3.846544799
2.082493366,3.8545
2.146779744,3.857190591
2.235131579,3.85
2.034964926,3.8435
1.98241594,3.828834393
2.024571694,3.815
1.906195498,3.820833333
1.912347831,3.833288445
2.07682643,3.857277677
2.277581139,3.888
2.745949754,3.914828423
3.295848473,3.936667104
3.71704975,3.969042531
3.975907618,3.995776556
4.075607247,4.02
4.520682587,4.485
4.45969245,4.561666667
4.23111254,4.551345259
4.008767301,4.485288345
4.024822616,4.427702703
3.981098198,4.38396177
3.950074319,4.341505792
3.927104016,4.285907336
3.874127351,4.262079094
3.892861803,4.242240595
3.8920685,4.180317022
3.845480312,4.100374553
3.771332608,4.045
3.721881087,3.989666667
3.698928979,3.959685562
3.675733804,3.959526594
3.697427137,4.003929964
3.711020788,4.030314438
3.7148624,4.020365602
3.742372679,4.030833333
3.820289072,4.025238095
3.87407446,4.01
3.894115281,3.985
3.93912684,4.005761379
3.921944161,4.04
3.910135887,4.058571429
3.89147072,4.074301694
3.915174704,4.085
3.925741643,4.085
3.882075075,4.081190591
3.891444664,4.071643613
3.879630447,4.060856653
3.723636132,4.047930119
3.39715791,4.030279308
3.332884625,4.025
1.303327222,3.972779345
1.515006873,3.913
1.421349775,3.89867138
1.280586427,3.896223793
1.161211922,3.895
1.105197423,3.901432369
1.227655497,3.926328158
1.306416612,3.959803843
1.562275837,3.993525264
1.643225284,3.934
1.613868097,3.808928571
1.623253483,3.619642857
1.673645445,3.425
1.690002371,3.397253066
1.704874971,3.299188079
1.684016011,3.27525
1.582832519,3.275157219
1.574486213,3.285590462
1.500740704,3.304843684
1.527551502,3.32421133
1.642105255,3.368944344
1.867654256,3.492083333
2.245659574,3.659783667
2.377884435,3.720771069
2.602563311,3.7825
2.757028854,3.857346826
2.805307144,3.857371429
2.825535679,3.850057143
2.860002161,3.8456
2.826678218,3.848674852
2.733298898,3.84302036
2.62453434,3.837365869
2.592409594,3.833388103
2.492794894,3.826462701
2.5375596,3.8193796
2.549942391,3.823455201
2.385951015,3.818392857
2.504522072,3.813004724
2.647760206,3.805
2.566171699,3.805
2.501963969,3.80881493
2.411973378,3.815606303
2.314017919,3.805
2.332969231,3.745552834
2.221714832,3.649941531
1.929314293,3.569470766
1.671656883,3.515552834
1.444335309,3.481448152
1.230229609,3.451718202
0.997593653,3.413128875
0.808823422,3.37627541
0.733827456,3.360637705
0.641176042,3.345
0.532273515,3.3525
0.510738691,3.375
0.416238897,3.405
0.422220441,3.45
0.504392088,3.506071429
0.514166758,3.56125
0.482465923,3.610599785
0.476914305,3.656276207
0.445990882,3.683447166
0.501372784,3.695833333
0.591755173,3.699166667
0.662188799,3.702433748
0.651420932,3.699720692
0.719833082,3.6845
0.889599174,3.677566252
0.898546403,3.676474736
0.877679587,3.677142857
1.01397302,3.671428571
1.11812753,3.663271069
1.208602903,3.648
1.314805542,3.627657219
1.301564907,3.617836292
1.346494431,3.608
1.400364179,3.592492285
1.347801941,3.572340356
1.28274397,3.54375
1.23345059,3.520920062
1.039561172,3.506146506
1.047180109,3.493333333
0.927459801,3.486
0.858641213,3.485
0.749136403,3.465
0.611833262,3.462342781
0.556779697,3.443089598
0.421864751,3.405892857
0.273229004,3.375147118
0.212153281,3.390031587
0.239566978,3.430833333
0.113302986,3.437447166
-0.006553971,3.425945423
-0.085640525,3.412138683
-0.173773349,3.407303219
-0.273743576,3.40890152
-0.315676924,3.39
-0.399272348,3.380530016
-0.470527348,3.377722323
-0.485133806,3.3665
-0.627792919,3.328585031
-0.585124173,3.299965734
-0.656177734,3.329944666
-0.69815037,3.363469291
-0.738059716,3.3875
-0.781060893,3.394166667
-0.873950722,3.388069223
-0.909315588,3.373975888
-0.918602711,3.354285714
-0.920508876,3.34
-0.998161358,3.334228931
-1.045578031,3.3125
-1.079304032,3.285181519
-1.152911851,3.243266522
-1.221769088,3.219990249
-1.265574274,3.178242157
-1.141627025,3.127029178
-1.054777212,3.1175
-1.089707258,3.116470588
-1.01701496,3.108378883
-0.847932067,3.132916667
-0.925326135,3.07783311
-0.905643003,2.920222323
-0.862995015,2.835
-0.829735289,2.780394737
-0.746456869,2.752137962
-0.572979052,2.77957045
-0.469075793,2.79791826
-0.31116254,2.795689655
-0.172988873,2.8065
-0.099961233,2.829299171
0.067913129,2.859135079
0.154753253,2.887
0.279131129,2.929117647
0.440515403,2.955929676
0.641566189,2.969574598
0.890778495,2.979041997
1.171264803,2.996699471
1.377582101,3.025416667
1.562284169,3.063156133
1.721282161,3.121551724
1.90682951,3.2075
2.064120836,3.285833333
2.206356999,3.31
2.320568502,3.319047619
2.421354182,3.324166667
2.430849925,3.317722323
2.207789657,3.305138889
2.133471708,3.28283126
2.016114449,3.254071904
2.0104329,3.228333333
2.088770639,3.202333333
2.175375597,3.185
2.232305949,3.131666667
2.284263631,3.085952381
2.312780092,3.067857143
2.305487409,3.01
2.279846174,2.977829839
2.294550924,2.8875
2.379303045,2.800833333
2.485189993,2.772959312
2.586864438,2.841923077
2.708131972,2.9745
2.797927911,3.067752685
2.614599401,3.074310345
1.879366493,3.07375
1.516280189,3.078333333
1.689370688,3.087133067
1.987597771,3.093426613
2.101616258,3.068157895
2.392104265,3.032041334
2.837640352,2.997408267
3.215484907,2.965725997
3.422638999,2.947142857
3.505196888,2.965714286
3.741513755,2.993157895
3.801456359,3.046540317
3.884178984,3.09
4.06367415,3.117272727
4.256242711,3.13532252
4.11568706,3.145843078
3.99921509,3.157222222
3.869291615,3.167050529
3.725655552,3.167142857
3.623868978,3.167
3.529119281,3.1678498
3.3700172,3.15006996
3.408456678,3.129801244
3.404471455,3.112277677
3.418668682,3.077777778
3.402583885,3.037566252
3.441976659,2.989106945
3.42427322,2.962896341
3.39798679,2.937698756
3.382638018,2.921474736
3.215676631,2.920222222
3.192750756,2.915
3.197566942,2.917439024
3.149024035,2.927195122
3.118296339,2.941
3.023021059,2.968017133
2.98854476,3.042067943
2.954535238,3.089166667
3.017209056,3.135702048
3.030435299,3.175711838
3.071080384,3.208382353
3.040200209,3.243161051
2.994634329,3.268573387
2.921975404,3.286447368
2.957937165,3.30933569
2.941216828,3.328111897
2.980832608,3.324588235
3.048436864,3.292829812
3.104655543,3.251398541
3.05745559,3.199869346
3.049964064,3.152142857
3.060858098,3.124464286
3.048984853,3.111095664
3.113105724,3.107266827
3.150202215,3.110833333
3.165501704,3.115
3.139214368,3.119388103
3.05326248,3.116462701
3.018663301,3.107010635
2.945401571,3.099285714
2.888052925,3.093428571
2.843091254,3.086904762
2.749472904,3.080714286
2.645799608,3.07
2.572555522,3.057105263
2.483267146,3.045716733
2.345378214,3.049143347
2.21731496,3.055294118
2.151330142,3.053215306
2.133326447,3.07029012
1.988329127,3.094005359
1.891769445,3.120454545
1.729601349,3.123333333
1.693124296,3.095862069
1.610894599,3.055172414
1.519128906,3.03425
1.402937914,2.975131579
1.17433894,2.898571429
1.389088679,2.892857143
1.431056256,2.890833333
1.339506834,2.895
1.354569832,2.889166667
1.188094919,2.891397118
1.398492489,2.9
1.510330642,2.89425
1.451984343,2.906344828
1.607163276,2.982958258
1.578452341,3.0025
1.445467209,3.015
1.276336732,3.055
0.843219314,3.058472222
0.381987433,3.059444444
0.367236348,3.055
-0.132740634,3.061666667
-0.752424524,3.059852941
-0.969036218,3.045551114
-1.145088797,3.025786693
-1.19288651,2.993693397
-1.292330011,2.939545455
-1.163812618,2.8775
-1.124373739,2.83291108
-1.092491608,2.843159322
-0.922770209,2.8275
-0.941658667,2.818574587
-0.640665532,2.956593407
-0.522226997,3.045555556
-0.415089114,3.065638575
-0.396998683,3.045535714
-0.341883862,3.048781232
-0.1973898,3.091875
-0.180627029,3.118943966
-0.116930078,3.14169706
0.013522816,3.172106653
-0.02542735,3.210833333
0.24241117,3.237277677
0.717111999,3.339
0.879616634,3.385833333
0.92782361,3.372277677
0.920772362,3.350277778
0.950863624,3.310530016
0.845905715,3.271428571
0.704494294,3.243809524
0.741454361,3.217280702
0.743506567,3.20375
0.940688013,3.19075
1.098161444,3.177931034
1.086023575,3.160137884
1.211819241,3.142250932
1.301438319,3.130108081
0.150655062,3.118888889
0.031083738,3.107777778
0.130960173,3.101428571
0.204952276,3.108285714
0.576123165,3.11
1.094711148,3.1075
1.233426205,3.105
1.184651439,3.105
1.130139954,3.105
1.014243896,3.105
0.914110808,3.102222222
0.752672141,3.096
0.602257843,3.095
0.344701887,3.095
0.108979238,3.09
-0.126292551,3.083059483
-0.301126221,3.061686494
-0.502581599,3.054947368
-0.737298085,3.0426166
-0.808857815,3.03252332
-0.776361608,3.030689655
-0.8854164,3.034137931
-1.007282168,3.034516129
-1.065616095,3.029788474
-1.023502996,3.019285714
-1.163976429,3.009761905
-1.180914223,3.001947368
-1.307266765,2.992799518
-1.331541332,2.983580746
-1.464589959,2.978060345
-1.593588884,2.969915256
-1.654686427,2.961623368
-1.666250055,2.954444444
-1.575800838,2.951283267
-1.462748235,2.943856653
-1.511162208,2.939602488
-1.61968012,2.936474736
-1.366549971,2.9275
-1.071813832,2.923882353
-0.898379466,2.921361748
-0.649621394,2.926171842
-0.551475727,2.933043066
-0.402079591,2.942903307
-0.21613472,2.95547619
-0.107171942,2.965
0.249041426,2.9643004
0.414822411,2.967279435
0.663767185,2.976296067
0.805459824,2.984375
0.958536098,2.981875
1.090331908,2.982
1.292824057,2.9843004
1.508726291,2.98886008
1.699649053,2.9875
1.78004128,2.9856996
1.880189574,2.98763992
1.996989504,2.989137931
2.121782463,2.991302322
2.152984831,2.993
2.195450691,2.989117647
2.299846997,2.989172067
2.418203241,2.986914079
2.54004759,2.983333333
2.596355049,2.980716733
2.638740029,2.992143347
2.610604945,2.987053432
2.679496377,2.981923077
2.772495391,2.97375
2.861001416,2.961764706
2.947366482,2.943139913
2.982873933,2.923084265
2.986604175,2.913002818
2.979508793,2.921428571
2.920564494,2.932142857
2.931665153,2.936904762
3.003631404,2.927857143
3.070990199,2.905
3.181143412,2.905
3.233193806,2.90057631
3.280648489,2.89175
3.17691531,2.88125
3.082905552,2.87
3.083675667,2.87
3.067654266,2.862084537
3.088774138,2.844375
3.262905439,2.841875
3.445316651,2.84
3.468844886,2.832722323
3.506793761,2.823333333
3.547169332,2.82
3.57661836,2.817722323
3.540968614,2.8175
3.547160096,2.820692667
3.645486142,2.821616222
3.664754721,2.822539777
3.675213434,2.825897081
3.690948911,2.847217697
3.637280065,2.962755152
3.505275166,3.054642941
3.196830072,3.085
2.960012255,3.133285714
2.80752165,3.183
2.685770807,3.226728931
2.58626499,3.27525
2.54377249,3.332194666
2.521475663,3.38
2.522438061,3.42
2.583407122,3.447488901
2.60062169,3.455
2.590108104,3.4525
2.591354297,3.45
2.609034808,3.439734063
2.722051231,3.450367031
2.767706427,3.455
2.725404977,3.456948804
2.606088383,3.455
2.643820085,3.440016648
2.704469079,3.46494747
2.618693938,3.489583333
2.441289222,3.504994451
2.295996664,3.520190078
2.138244062,3.535
2.046338926,3.54
2.082701979,3.528566533
2.08255104,3.477713307
2.082088942,3.390126955
2.086291864,3.300997332
2.14278952,3.2335
2.102242692,3.139916805
2.084304238,2.916837225
2.098289418,2.830805137
2.113135259,2.767768379
2.138982342,2.762722323
2.200532056,2.7805
2.230286734,2.795011099
2.275511059,2.810473406
2.313004678,2.816070036
2.341651621,2.82
2.400057473,2.809780803
2.419454342,2.794
2.40361379,2.771953372
2.358749794,2.74
2.257603309,2.711333333
2.117661872,2.681994451
2.049446257,2.668912924
1.814744857,2.673210109
1.668941521,2.705
1.230960331,3.305005549
1.290531429,3.248569646
1.34478735,2.896875
1.389171248,2.66057985
0.914558425,2.5775
0.564870866,2.5275
0.508426799,2.507433748
0.331071161,2.5175
0.209951684,2.4915
0.064264373,2.443085169
-0.069331211,2.384166667
-0.232711216,2.349404762
-0.50343267,2.381288846
-0.806990788,2.525682467
-0.766157608,2.561136493
-0.601943615,2.563239871
-0.739316208,2.601659255
-0.793158453,2.6385
-0.87724622,2.645008319
