STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,DASF,MDSF
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-20,,,0.19,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-20,,,0.26,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-21,,,0.41,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-21,,,0.54,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-21,,,0.06,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-21,,,0.09,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-21,,,0.06,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-21,,,0.45,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-21,,,0.05,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-21,,,0.02,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-22,,,0.08,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-22,,,0.06,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-22,,,0.63,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-22,,,0.57,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-22,,,0.62,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-22,,,0.68,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-22,,,0.02,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-23,,,0.08,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-23,,,0.17,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-23,,,0.01,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-23,,,0.03,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-23,,,0.15,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-23,,,0.02,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-23,,,0.02,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-23,,,0.02,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-24,,,0.06,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-24,,,0.29,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-24,,,0.07,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-24,,,0.23,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-24,,,0.32,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-24,,,0.16,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-24,,,0.16,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-24,,,0.06,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-25,,,0.37,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-25,,,0.22,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-25,,,0.16,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-25,,,0.3,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-25,,,0.3,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-25,,,0.04,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-25,,,0.02,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-26,,,0.07,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-26,,,0.38,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-26,,,0.06,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-26,,,0.15,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-26,,,0.07,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-26,,,0.09,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-26,,,0.06,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-27,,,0.1,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-27,,,0.22,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-27,,,0.06,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-27,,,0.02,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-27,,,0.12,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-27,,,0.06,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-27,,,0.17,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-28,,,0.52,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-28,,,0.5,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-28,,,1.77,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-28,,,0.54,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-28,,,0.1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-28,,,1.99,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-28,,,1.08,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-29,,,1.96,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-29,,,1.85,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-29,,,1.85,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-29,,,0.49,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-29,,,0.57,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-29,,,2.02,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-29,,,0.19,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-30,,,0.08,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-30,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-30,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-30,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-30,,,0.08,0.0,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-30,,,0.05,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-10-30,,,0.09,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-10-31,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-10-31,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-10-31,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-10-31,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-10-31,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-10-31,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-10-31,6.0,2.26,,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-01,,,0.0,0.0,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-01,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-01,,,0.09,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-01,,,0.05,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-01,,,0.14,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-01,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-01,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-02,,,0.09,0.0,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-02,,,0.11,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-02,,,0.06,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-02,,,0.15,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-02,,,0.15,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-02,,,0.09,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-02,,,0.11,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-02,,,0.22,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-03,,,0.16,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-03,,,0.16,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-03,,,0.2,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-03,,,0.15,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-03,,,0.52,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-03,,,0.35,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-03,,,0.17,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-03,,,0.44,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-04,,,0.39,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-04,,,0.53,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-04,,,0.61,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-04,,,0.64,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-04,,,0.81,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-04,,,0.7,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-04,,,0.54,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-05,,,0.1,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-05,,,0.53,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-05,,,0.1,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-05,,,0.57,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-05,,,0.1,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-05,,,0.52,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-05,2.0,1.1,,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-05,,,0.58,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-06,,,0.03,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-06,,,0.01,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-06,,,0.06,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-06,,,0.12,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-06,,,0.02,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-06,,,0.56,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-06,,,0.44,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-06,,,0.41,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-07,,,0.45,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-07,,,0.5,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-07,,,0.45,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-07,,,0.22,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-07,,,0.42,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-07,,,0.59,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-07,,,0.68,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-07,,,0.58,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-08,,,0.24,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-08,,,0.19,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-08,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-08,,,0.14,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-08,,,0.19,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-08,,,0.19,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-08,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-08,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-09,,,0.28,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-09,,,0.31,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-09,,,0.28,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-09,,,0.55,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-09,,,0.31,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-09,,,0.58,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-09,,,0.29,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-09,,,0.63,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-10,,,0.32,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-10,,,0.01,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-10,,,0.06,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-10,,,0.06,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-10,,,0.35,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-10,,,0.24,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-10,,,0.37,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-11,,,0.76,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-11,,,0.16,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-11,,,0.1,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-11,,,0.15,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-11,,,0.67,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-11,,,1.26,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-11,,,0.1,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-12,,,0.99,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-12,,,0.68,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-12,,,1.06,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-12,,,0.94,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-12,,,1.08,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-12,,,0.34,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-12,,,0.7,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-13,,,0.36,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-13,,,0.42,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-13,,,0.94,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-13,,,0.51,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-13,,,0.3,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-13,,,0.3,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-13,,,0.4,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-14,,,0.71,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-14,,,0.5,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-14,,,0.27,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-14,,,0.44,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-14,,,0.9,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-14,,,0.5,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-15,,,0.53,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-15,,,0.2,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-15,,,0.25,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-15,,,0.27,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-15,,,0.71,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-15,,,0.18,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-15,,,0.32,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-16,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-16,,,0.43,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-16,,,0.21,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-16,,,0.0,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-16,,,0.2,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-16,,,0.0,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-16,,,0.29,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-17,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-17,,,0.0,0.0,0.0,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-17,,,0.0,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-17,,,0.03,,,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-17,7.0,3.0,,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-17,,,0.01,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-17,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-17,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2021-11-18,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2021-11-18,,,0.41,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-18,,,0.25,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-18,,,0.23,,,,
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,54.3,2021-11-18,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2021-11-18,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-18,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2021-11-19,,,0.41,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2021-11-19,,,0.14,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2021-11-19,,,0.11,0.0,0.0,,
US1WAKG0192,"SEATTLE 5.6 N, WA US",47.702386999,-122.351663,112.5,2021-11-19,,,0.41,,,,
